method,testcase,nconf,nunique,time
mmbasic,pdb_2QZK,16,16,376.87268184125423
mmbasic,csd_YIVNOG,24,24,1453.5844950154424
mmbasic,pdb_3M6G,7,6,1513.615862218663
mmbasic,pdb_1NWX,9,9,1273.4378180205822
mmbasic,pdb_2IYA,8,8,1213.308373099193
mmbasic,csd_RECRAT,22,20,312.3975125104189
mmbasic,csd_FINWEE10,20,19,612.7150898166001
mmbasic,csd_RULSUN,40,37,1513.7074477747083
mmbasic,pdb_2C6H,22,22,372.5022629313171
mmbasic,csd_MIWTER,20,20,913.028907507658
