method,testcase,nconf,nunique,time
mmring,pdb_2QZK,809,809,4820.4794092439115
mmring,csd_YIVNOG,5208,5208,17679.15503335744
mmring,pdb_3M6G,3644,3499,14313.398065205663
mmring,pdb_1NWX,1618,1424,12502.6793673262
mmring,pdb_2IYA,2695,2416,10113.768675494939
mmring,csd_RECRAT,416,406,4578.506670484319
mmring,csd_FINWEE10,4164,3929,15097.950755830854
mmring,csd_RULSUN,4889,4656,14862.006748130545
mmring,pdb_2C6H,1016,1015,4779.275647468865
mmring,csd_MIWTER,2762,2656,9984.732683058828
