method,testcase,nconf,nunique,time
crestfailed,csd_YIVNOG,9202,7453,9477.276905804873
crestfailed,pdb_3M6G,10250,8205,10982.234868521336
crestfailed,pdb_1NWX,12635,9611,4035.0012628701515
crestfailed,pdb_2IYA,5876,4850,3859.2053020237945
crestfailed,csd_FINWEE10,14302,11142,10265.84717091173
crestfailed,csd_RULSUN,28241,21399,8527.179902864154
crestfailed,csd_MIWTER,19498,14494,4592.504709887318
